"0","0.980707","1.0587916","0","0.8340419","1.5521717","0","1.0194569","1.0587916"
"1","1.0845233","1.0382503","1","1.0238502","1.0696882","1","1.5527015","1.1004479"
"2","0.8925914","0.9322162","2","0.9014937","1.00881","2","2.5347695","0.9136619"
"3","8.279228","1.1681384","3","1.0299692","1.0263247","3","0.9753483","1.0065672"
"4","2.2469916","1.0437369","4","1.2567153","0.98932683","4","1.0438919","1.0842733"
"5","0.8969483","0.8064073","5","0.9926198","1.060843","5","0.80389816","0.8075061"
"6","1.1907661","1.0347703","6","1.4704031","0.9812619","6","0.8799664","0.88778216"
"7","1.0483971","1.0587916","7","0.83637244","0.84816724","7","0.95612806","1.0587916"
"8","4.4458365","1.1792468","8","1.4018677","1.0003531","8","0.78626233","0.85483"
"9","0.86058325","0.86738735","9","1.1687397","1.1864622","9","0.8940415","1.0587916"
"10","0.8464141","0.9987603","10","0.9398908","0.90198773","10","0.9139714","1.0587916"
"11","1.5145956","1.0758173","11","0.8031478","0.7733949","11","0.7241481","0.7266406"
"12","0.8852971","0.89254725","12","0.846746","1.0219842","12","0.99556965","1.0766841"
"13","1.1508912","1.2945747","13","1.286242","1.4313749","13","1.0639106","1.0587916"
"14","1.4847423","1.1328489","14","79.84409","34.317204","14","1.8739082","1.0701755"
"15","1.0154151","1.0432367","15","2.4072626","2.45993","15","1.0261048","1.0587916"
"16","1.0487702","1.0587916","16","3.7132595","1.1168408","16","0.8896099","0.9069772"
"17","1.0052361","0.94344884","17","0.95481455","0.8657753","17","0.907992","0.9000184"
"18","1.5038618","1.2306266","18","1.0703915","1.0587916","18","1.0316464","0.6895868"
"19","0.99062866","1.0587916","19","1.4161323","0.9784169","19","0.87992674","0.88960904"
"20","0.9608664","1.033283","20","1.5940201","0.7975868","20","0.8597797","0.92022085"
"21","0.9832715","0.96610576","21","1.0244946","0.8410642","21","0.92085505","0.9255429"
"22","16.945227","21.777641","22","0.90855503","1.0587916","22","0.9798044","1.0670984"
"23","0.90798753","1.0587916","23","0.95144284","0.92646915","23","1.3646159","1.4213183"
"24","0.89164215","0.8254174","24","1.0417666","1.0587916","24","0.9867642","1.0587916"
"25","1.0138911","0.9139714","25","1.6482219","1.003137","25","0.8173794","0.9303777"
"26","0.98587525","0.8518263","26","0.9421874","0.96712834","26","1.0169318","1.0137749"
"27","0.9346783","1.0587916","27","61.77365","0.9907452","27","1.0414438","1.0587916"
"28","0.88594854","0.905294","28","1.0533363","1.0587916","28","0.875033","1.0587916"
"29","1.0665445","1.0587916","29","0.8708077","0.98075396","29","0.9375554","0.9263161"
"30","0.90120435","0.90405834","30","0.9303352","0.7899437","30","1.2236073","0.774629"
"31","1.0434917","1.0587916","31","0.9903284","1.0587916","31","0.8280341","0.9119716"
"32","1.040677","1.0733105","32","1.0393516","1.0587916","32","0.8989106","0.9323317"
"33","6.462443","1.730178","33","2.0710633","0.96639895","33","1.0071212","0.9756591"
"34","0.8230301","0.84832555","34","1.7911817","0.82946306","34","0.8027563","0.8224079"
"35","1.2549715","0.9042396","35","1.0387415","1.0321649","35","1.051597","1.0501125"
"36","0.75703734","0.73449194","36","5.6829906","1.049182","36","1.1092103","1.0587916"
"37","12.596428","12.877943","37","1.4777386","0.90026736","37","1.0447929","1.0587916"
"38","0.9496367","1.0298778","38","0.83132136","0.83650404","38","0.92970335","1.0050609"
"39","1.5150814","1.7532632","39","4.587541","1.2598817","39","1.0882807","1.0882807"
"40","1.0293609","1.0618508","40","1.0618508","1.0618508","40","0.93904984","1.0618508"
"41","1.1271333","1.0316541","41","1.0643114","1.0562112","41","1.0359017","1.0587916"
"42","0.94845086","0.88026386","42","9.457315","1.2013981","42","0.74768084","0.76942885"
"43","0.7559841","0.76925814","43","4.086312","1.628927","43","1.0822988","0.9240304"
"44","1.0065635","1.1318485","44","0.94759953","0.9510003","44","0.890999","0.89880675"
"45","0.9225622","0.81844896","45","0.90053636","0.91394717","45","1.0236106","1.0707831"
"46","1.4401071","1.2504685","46","1.075285","0.9065903","46","0.89005554","0.9045836"
"47","10.968243","3.4770198","47","0.7838905","1.0497398","47","1.0492033","1.0263932"
"48","1.0467148","0.9898174","48","12.27668","58.732723","48","1.0587916","1.0587916"
