"0.0","27.35","18.259559999999993","28.873688879999964","125.31252848999986","29.127157","122.14993","0.0","57.88","18.259559999999993","20.787197759999998","115.89137654999988","20.847204","122.14993","0.0","58.75","18.259559999999993","878.2339905999995","28.863627708799175","2.0243414122975074","125.31252848999986","848.39136","122.14993"
"1.0","11.71","11.115160000000003","27.67611482999998","101.15678143999997","28.612898","112.5677","1.0","36.23","11.122040000000004","20.182734345000007","108.2208202899999","20.763634000000003","122.149666","1.0","34.84","11.253879999999997","750.3105322000004","26.89110997775931","1.6991293627945367","119.4286002199999","837.7406","121.62483"
"2.0","8.92","9.36092","25.21664273999998","116.66491290999998","27.70245","119.06031000000002","2.0","32.01","9.35844","18.14303944","125.15088694999994","19.450634","119.35201","2.0","32.44","9.658319999999998","679.6443271500002","25.635226867089028","1.5638508269553708","345.86919385999994","724.59784","119.00483"
"3.0","8.31","8.9858","23.64653602","120.53136808999994","22.692772","112.41823000000001","3.0","31.42","8.60376","16.763288150000005","98.48226351999998","16.14794","110.78289","3.0","30.59","9.18628","571.0648638000001","23.34046541128191","1.5787872269223613","109.53617216999996","560.34216","102.81900999999999"
"4.0","8.83","9.72968","22.490710299999993","113.71427631000005","21.529001000000004","105.000626","4.0","31.35","9.229000000000003","15.885749060000002","175.49435606999995","14.510732","115.85049","4.0","31.03","9.650560000000004","501.8615786000001","21.85807264938817","1.3692946946028277","171.72376048","416.88701999999995","105.872826"
"5.0","10.92","10.644639999999999","20.942836220000004","106.67639864","18.542788","101.26054","5.0","33.65","10.11128","15.152082039999991","99.07825738","13.514305","107.99339","5.0","33.16","10.24368","438.86169460000013","20.32725370027705","1.4038105700284915","171.29237145000002","338.3418","103.573944"
"6.0","11.49","11.42184","20.32567446","102.48107719","17.725662","107.992645","6.0","35.71","10.876399999999999","14.679260259999994","99.33418689000001","13.178035","108.85442","6.0","32.32","10.78028","396.7550462000001","19.325596206888566","1.266231286329928","171.31155292000003","319.95026","107.99452"
"7.0","13.02","12.614279999999997","19.78404024","103.30361167999996","17.395311","109.95961","7.0","36.13","11.922799999999993","14.11946011","99.651540814","12.728963999999998","103.8072","7.0","37.14","11.766359999999999","387.22168180000017","19.10063704834058","1.2867171703649922","145.89571826999997","306.98245","109.68432000000001"
"8.0","16.65","14.45032","19.179699480000004","143.47327986999997","17.288816","110.51437","8.0","40.01","13.539200000000008","13.809615045000001","98.04877553999997","12.453325999999999","104.338875","8.0","41.2","13.374839999999997","360.03886889999995","18.46252944542718","1.194023144120528","145.82304139","295.53778","111.90267"
"9.0","18.84","16.886760000000002","18.544039950000005","502.73521862000007","16.887854","107.871025","9.0","42.39","15.761360000000003","13.475497558000004","110.41514838999997","12.271258","106.89829","9.0","41.66","15.729640000000002","322.75600620000006","17.481379512214446","1.0668294332498183","351.6702828799998","280.0442","105.639114"
"10.0","24.65","19.7634","17.834285040000005","296.16830919999995","16.60988","105.456024","10.0","45.6","18.631680000000003","13.06597133","115.30024016999998","11.775314000000002","98.95314","10.0","48.0","18.70928","301.12125226000006","16.926591221051357","1.064553525612725","227.65928610000017","272.669","106.65978999999999"
"11.0","28.45","23.056560000000005","17.384733375000003","150.19201561000006","16.25465","105.45606","11.0","50.1","21.931079999999998","12.503751791999997","160.55616667","11.715297","95.99151","11.0","54.36","22.091960000000004","296.1302409","16.699440132430478","1.0321785704406419","139.52054332999995","251.67276","98.27533"
"12.0","34.05","26.66559999999999","16.836477894999994","182.11085818000006","15.948788","106.208885","12.0","56.73","25.5506","12.174996915000003","145.86013324999996","11.360998","90.95768","12.0","58.94","25.47704000000001","272.62623959999996","16.05055628038628","0.998134757148748","187.3099922","235.60197","94.095665"
"13.0","41.68","30.744399999999988","16.272604049999998","108.08078777000003","15.521674","97.81648999999999","13.0","62.96","29.462959999999995","11.668438349999999","129.86689594999996","10.966492","94.27248","13.0","65.45","29.31644000000001","261.82044075","15.62848149746593","0.9724322107327434","596.8486411499998","231.916","98.60392"
"14.0","47.63","35.14380000000001","15.848270165000006","149.72490664999998","15.305904","99.53557","14.0","68.83","33.706559999999996","11.277194453000002","148.77930573000003","10.810352","97.43286","14.0","71.6","33.09615999999999","247.78291753000002","15.194878643314226","0.9221286986450692","220.484249925","224.23735","101.60766"
"15.0","53.64","39.30187999999999","15.505187160000002","131.079553","14.891726","104.94686","15.0","73.81","37.80056","10.982699203000003","175.60544412","10.627149","89.45084000000001","15.0","79.16","37.18724000000001","240.23570672000005","14.921413802728859","0.9014358694550676","227.19358899300002","212.79868","103.21207399999999"
"16.0","59.43","43.51156000000002","14.948635310000002","342.5506273599999","14.089839","106.91798399999999","16.0","81.25","41.86303999999998","10.626060758999998","987.2556146000003","10.096756","98.78028","16.0","83.04","41.193560000000005","226.81199141000013","14.451602064460667","0.8601494466229489","370.73013044","197.15546000000003","96.34077"
"17.0","64.06","47.58395999999997","14.554284669999998","239.23240267000006","13.87491","103.70636","17.0","88.47","46.23192","10.462660088","550.2249206700001","9.814567","96.303894","17.0","87.69","45.250280000000004","209.41071465000005","13.892071125767375","0.8598302378235714","385.3670514200002","181.56929","101.89406600000001"
"18.0","72.79","52.17727999999998","14.156805114999997","342.8978098600001","13.077384","99.68962000000002","18.0","93.24","50.24387999999999","10.201147582000004","985.1891833799997","9.697128","97.61453999999999","18.0","96.12","49.092159999999986","202.38413943999996","13.661432225930199","0.8463862177071018","338.80928867999995","175.4166","103.87476999999998"
"19.0","74.51","56.575439999999965","13.876112072999991","471.36730595999995","12.904639999999999","108.718636","19.0","98.58","53.854479999999995","9.843358035999998","6993.700915220001","9.431389","98.33913000000001","19.0","99.77","52.902480000000004","189.19892136000007","13.212358558760114","0.8025036301386576","429.60058698999995","166.08954000000003","106.78368"
"20.0","80.13","60.55796000000003","13.395287335999992","414.22554811000003","12.511549","112.61323","20.0","105.88","57.40824000000002","9.663489202000001","1161.9935739000002","9.266166","91.74372","20.0","102.25","56.60963999999999","176.58736320000003","12.783890010686548","0.7202663133893696","767.5452868900002","158.33032","110.630325"
"21.0","82.99","64.33572000000002","13.101382516000003","478.4337214859998","12.393645","115.62413999999998","21.0","105.54","61.069079999999985","9.489858652999997","633.1206663400001","9.057236","94.47143","21.0","109.3","60.24123999999997","172.03339731000008","12.599502385864861","0.7073489384791983","621.5206573499996","154.08934","106.79729000000002"
"22.0","92.42","68.26092","12.670905150000001","581.9432474160002","12.057461","117.18839","22.0","112.8","64.88072000000001","9.267851418","509.4812011700001","8.672027","97.61395","22.0","114.89","63.80107999999999","163.81112153","12.281582195210548","0.6659497344664943","944.5085716000003","146.08592","104.82878999999998"
"23.0","97.35","72.18212","12.509966442999996","421.58287859000006","11.503645","107.93082399999999","23.0","119.51","68.92671999999999","9.121717683999996","484.60145665000016","8.568235","95.38114999999999","23.0","119.49","67.46108000000001","155.70515993","11.946932048832428","0.6790844054439497","1048.3601853799998","132.00417","107.21848"
"24.0","102.23","75.96815999999998","12.360053665999999","443.67227306999996","11.609041","118.0546","24.0","124.35","72.96623999999997","8.898171557000001","1335.4181922599992","8.265742","92.73609","24.0","123.37","71.05868000000001","150.30321397999998","11.71835737364837","0.6442530531443009","854.1880853999996","130.57518","112.620415"
"25.0","102.96","79.54907999999999","12.181771665999998","595.5665760300001","11.180142","119.016464","25.0","133.45","77.3044","8.758612020000001","507.03285457","8.257335","96.78432","25.0","127.38","74.1202","143.98669934","11.444829821515208","0.6772725898397458","618.9928897800002","124.00541","117.32803"
"26.0","108.61","83.32992000000002","11.769129067","622.86489124","10.863392","110.43653","26.0","139.04","81.06799999999998","8.617946497999998","472.1839484100003","8.135451","98.498535","26.0","132.99","77.18932","137.73247901999997","11.202177493996729","0.6210338917793524","516.8811990799999","118.18358600000002","116.330696"
"27.0","113.13","87.01288000000001","11.580492970999998","56797.77495580001","10.865749","114.90983","27.0","145.74","84.44752","8.464273716999998","2987.22822317","8.017643","86.88024999999999","27.0","137.85","80.62359999999998","134.33502774","11.038216652386861","0.6158840992117605","494.8187438699998","115.75422","116.51394"
"28.0","116.71","89.43479999999995","11.175962314000003","56802.19161801004","10.618951","121.90767","28.0","148.27","87.07036000000002","8.358103062","531.7769272399997","7.957459","87.66014999999999","28.0","142.53","83.66360000000003","129.01688608999996","10.788412192748973","0.5843897616368637","874.8986326799999","113.37253000000001","116.32998000000002"
"29.0","118.17","91.55484000000003","10.97068689","57465.08562742999","10.326164","118.06100999999998","29.0","148.38","89.51556","8.174555098999997","475.03746711","7.6170845","85.417816","29.0","144.0","86.5332","122.44148922999997","10.54334712572732","0.5289552515448058","1115.2316937000005","107.40482","117.02949499999998"
"30.0","127.36","93.98095999999998","10.79890225","574.0922225300002","10.182661","115.56656","30.0","150.14","91.63015999999999","8.037025009","497.2594326899998","7.369169","77.20165","30.0","150.33","89.53340000000004","119.93367597000004","10.428486485917874","0.504265685487236","1105.4671337400002","106.86566","120.70223"
"31.0","127.9","96.41952000000005","10.660135269999996","593.26384964","10.10079","120.969734","31.0","157.18","93.79672000000001","7.949573717000004","431.1206039199997","7.3467636","84.50223","31.0","150.51","92.15376000000002","116.13930935000002","10.255225995854982","0.5068077512998236","1036.3993364399998","104.15214","120.05459"
"32.0","130.53","98.11380000000001","10.527209845999996","663.3916371400001","9.9847555","123.13496","32.0","159.93","95.54279999999997","7.795020654999998","421.4358541299999","7.1474547","86.4571","32.0","156.79","94.68284","114.24727881999999","10.153480866512973","0.5212328320613282","1009.1135030699999","101.28804","120.66434"
