"0.0","6.48","1.0401795264999998","20.851092947675895","8.478639541390319","1.111783","0"
"1.0","5.94","0.8871154964000004","17.711049733702385","8.909434255087188","0.95572627","0"
"2.0","5.86","0.7342378540000002","14.670596668722597","7.643063359436101","0.7749203","0"
"3.0","6.14","0.634471195","12.67389216121337","6.584658536908445","0.7255077","0"
"4.0","6.57","0.5844665216999999","11.75083659381068","6.2709105350190075","0.72738564","0"
"5.0","6.81","0.554315524","11.078079467425118","5.898865166492522","0.7292048","0"
"6.0","7.24","0.5231129642999999","10.497734811846339","5.777592659070109","0.717172","0"
"7.0","7.57","0.49795696960000013","9.94240117936112","4.6152263923733425","0.71029586","0"
"8.0","8.25","0.47825125340000013","9.57337701288883","4.944844608885372","0.6982484","0"
"9.0","9.12","0.4529742486000001","9.060597734540934","3.574047432428518","0.6496419","0"
"10.0","9.4","0.433579802","8.711239377701993","3.581058848485883","0.59538424","0"
"11.0","10.13","0.4019423879999999","8.022809927028426","3.0037462032594973","0.6095683","0"
"12.0","10.99","0.37872587090000015","7.5866460723729015","3.0158162994718456","0.54770565","0"
"13.0","11.22","0.3726189761000001","7.498730032742006","2.779310627210326","0.5522783","0"
"14.0","12.07","0.36157023319999987","7.22177256103533","2.3622065682088143","0.52911896","0"
"15.0","12.68","0.3467863769","6.9413203966248","2.4701696434519773","0.5380152","0"
"16.0","13.0","0.3336782974","6.685201591150643","2.226391993814356","0.5422236","0"
"17.0","13.28","0.3198801687","6.40732720850421","1.9369562908535023","0.49283105","0"
"18.0","13.8","0.30583597819999997","6.114718618111373","1.693418548031965","0.51949143","0"
"19.0","14.26","0.28924295053999993","5.7459886674008045","1.545205748839567","0.46700546","0"
"20.0","14.64","0.27236186059999995","5.42921922328942","1.3989349593943092","0.4650316","0"
"21.0","15.01","0.26304872552","5.244871162094618","1.2914764647833865","0.4467736199999999","0"
"22.0","15.54","0.2550496092100001","5.101927808844551","1.4290399128953595","0.42143794999999995","0"
"23.0","15.8","0.2469197573","4.932785676971422","1.2529730514330704","0.43174744","0"
"24.0","16.27","0.23938958999999993","4.808925419290327","1.2772800474780508","0.4180491","0"
"25.0","16.57","0.22900933138999993","4.579544467479501","1.056646966203058","0.40640843","0"
