"0.0","6.11","1.0653433302","21.2366326079424","24.16699448204715","1.2405053","0"
"1.0","5.93","0.8952023255999997","17.922308612034882","16.19986137106932","1.1307064","0"
"2.0","6.09","0.7645865024000004","15.307123625285003","11.512592774053898","1.026734","0"
"3.0","6.4","0.5962354513","11.931745702020725","6.668823614245814","0.82536453","0"
"4.0","6.93","0.46137115430000003","9.188368444478908","3.8908700938430805","0.6443515999999999","0"
"5.0","7.44","0.36933230809999995","7.375400209904502","2.417567834964263","0.43795687","0"
"6.0","8.1","0.31740778709999995","6.366704502561884","2.104821854302916","0.41623703","0"
"7.0","8.67","0.2615601302","5.218004681181856","1.4456530743063447","0.32047877","0"
"8.0","9.77","0.24284683436000004","4.847628301683909","1.1404236702883828","0.33356833","0"
"9.0","10.09","0.2145425302200001","4.282352677069056","0.8438376067663117","0.2884272","0"
"10.0","10.94","0.18590116009000002","3.698867371887975","0.7195287381186373","0.25425363","0"
"11.0","11.51","0.18004756785","3.595077313849319","0.679687289017135","0.25437486","0"
"12.0","12.11","0.16413920604999999","3.2868536616689696","0.5422893780640707","0.2406522","0"
"13.0","12.63","0.15281437024000005","3.055110888439588","0.489549763371478","0.24862536999999998","0"
"14.0","13.03","0.14130826500000004","2.8379369401515744","0.42507319138148714","0.22375415","0"
"15.0","13.52","0.12738641160000003","2.556388042822055","0.36559589730344527","0.21119127","0"
"16.0","13.67","0.12105295215","2.43034095767125","0.3232888335493918","0.2061514","0"
"17.0","13.87","0.11358506964000002","2.266441119230292","0.30610831399972815","0.20642589","0"
"18.0","14.01","0.10661498642000006","2.1362193192094407","0.2864243759728847","0.18334717","0"
"19.0","14.37","0.10408569475000001","2.088510121364581","0.23674549920876056","0.17689882","0"
"20.0","14.76","0.09720887269000004","1.9393175910923623","0.22580995169943466","0.1685942","0"
"21.0","14.97","0.09174046712000006","1.8331749499731373","0.1809705313580634","0.16012937000000002","0"
"22.0","15.15","0.089764620535","1.7999746948111073","0.17923490241282977","0.16752617","0"
"23.0","16.03","0.08787151417399999","1.7662217988152398","0.18321023660824512","0.16132332","0"
"24.0","15.68","0.08337715067000001","1.6721256032303842","0.157219321311174","0.15389743","0"
"25.0","16.29","0.07940367140500001","1.5910997520885608","0.1523215065343785","0.14235383","0"
"26.0","16.13","0.07770655222000002","1.5455570111931345","0.13369767522060774","0.14151579","0"
"27.0","16.3","0.07416490362000003","1.4780401980601057","0.1404432622512055","0.14026396","0"
"28.0","16.62","0.07127562869","1.423726508578092","0.11941602275690993","0.13193643","0"
"29.0","16.81","0.06969113262","1.3938431796203372","0.12386283192408469","0.12561505","0"
"30.0","17.22","0.0665467326","1.328571366685715","0.11161888469748549","0.12892291","0"
"31.0","17.35","0.06430843249000001","1.2881667419423042","0.09832558894264948","0.12556335","0"
"32.0","17.55","0.06162834344999999","1.2377374761064714","0.09194703233495588","0.12267979000000001","0"
"33.0","17.88","0.059104342995","1.1769167516931671","0.08496729794855208","0.119065024","0"
"34.0","18.0","0.05718309030500001","1.1373179029489742","0.08109110762689234","0.115118004","0"
"35.0","18.27","0.05670288329000002","1.1348334213112927","0.07817721556359193","0.10852738","0"
