0.105159 0.213049 0.110153 0.085399 0.05 0.183855 0.058824 0.25 0.428571 0.004483 1
0.105159 0.24866 0.102955 0.06933 0.111111 0.181049 0.529412 0 0.272109 0.021834 1
0.10119 0.241108 0.101281 0.081726 0.1 0.193671 0 0.5 0.122449 0.010975 1
0.10119 0.255899 0.111074 0.070707 0.090909 0.17607 0.294118 0 0.170068 0.027307 1
0.099206 0.255481 0.111074 0.05326 0.111111 0.159367 0 0.25 0.530612 0.005182 1
0.097222 0.277697 0.136436 0.048209 0.125 0.138411 0.294118 0 0.142857 0.069461 1
0.097222 0.20835 0.107056 0.094582 0.058824 0.222194 0.352941 0.25 0.034014 0.030801 1
0.095238 0.246026 0.110823 0.108815 0.090909 0.160969 0.235294 0.5 0.346939 0.014643 1
0.093254 0.195983 0.124215 0.110193 0.1 0.143731 0 0 0.102041 0.046405 1
0.09127 0.250129 0.115845 0.085399 0.111111 0.158392 0.117647 0 0.353741 0.005502 1
0.09127 0.215817 0.102201 0.067952 0.2 0.204081 0.117647 0.25 0.367347 0.006667 1
0.09127 0.246487 0.107642 0.073462 0.083333 0.211717 0.705882 0.25 0.102041 0.026376 1
0.09127 0.207871 0.115343 0.061065 0.0625 0.188275 0.352941 0 0.22449 0.027191 1
0.089286 0.220498 0.109651 0.123049 0.125 0.143479 0.176471 0 0.102041 0.006201 1
0.087302 0.230198 0.09358 0.060147 0.142857 0.235234 0.176471 0.25 0.231293 0.07706 1
0.085317 0.195015 0.126977 0.107438 0.0625 0.164528 0.117647 0.25 0.190476 0.016041 1
0.085317 0.205778 0.098853 0.09596 0.05 0.289221 0.176471 0.25 0.054422 0.01575 1
0.085317 0.210416 0.103373 0.12259 0.111111 0.226409 0.176471 0 0.054422 0.019098 1
0.083333 0.235362 0.122876 0.09596 0.111111 0.14961 0.294118 0 0.29932 0.027016 1
0.083333 0.208313 0.134009 0.08494 0.052632 0.131962 0.411765 0 0.122449 0.009869 1
0.083333 0.235652 0.126308 0.04775 0.111111 0.130456 0.411765 0.25 0.258503 0.088967 1
0.081349 0.202579 0.118189 0.083104 0 0.18636 0.117647 0.5 0.095238 0.012897 1
0.079365 0.255807 0.110153 0.070707 0.111111 0.175402 0.529412 0.75 0.238095 0.040233 1
0.079365 0.21059 0.134092 0.072084 0.111111 0.148788 0 0 0.115646 0.024658 1
0.079365 0.237843 0.121202 0.076676 0.111111 0.144668 0.411765 0.25 0.190476 0.043086 1
0.079365 0.207048 0.101281 0.077594 0.071429 0.264183 0.470588 0 0.115646 0.135255 1
0.077381 0.202037 0.118021 0.07989 0.05 0.174523 0.176471 0 0.054422 0.01278 1
0.077381 0.270928 0.117101 0.066575 0.111111 0.165046 0.411765 0.5 0.272109 0.036536 1
0.077381 0.233025 0.109149 0.075758 0.111111 0.182471 0.176471 0 0.244898 0.013246 1
0.075397 0.224157 0.142211 0.061524 0.142857 0.082873 0.588235 0.25 0.095238 0.025153 1
0.075397 0.213498 0.104043 0.061983 0.142857 0.218302 0.352941 0.25 0.29932 0.05706 1
0.073413 0.224771 0.132167 0.055556 0.1 0.128155 0.176471 0 0.292517 0.031557 1
0.073413 0.194469 0.10873 0.098714 0.05 0.254499 0.117647 0.25 0.088435 0.003872 1
0.071429 0.209651 0.094333 0.087236 0.125 0.30682 0.058824 0 0.251701 0.008559 1
0.071429 0.23981 0.108144 0.053719 0.111111 0.1862 0.176471 0 0.231293 0.036157 1
0.071429 0.22016 0.130912 0.078972 0.055556 0.117802 0.294118 0.25 0.14966 0.022009 1
0.071429 0.20808 0.126392 0.06382 0.05 0.166405 0.294118 0 0.108844 0.01738 1
0.071429 0.231 0.122625 0.084481 0.142857 0.117673 0.176471 0.25 0.081633 0.069345 1
0.069444 0.233688 0.10421 0.062902 0.111111 0.206082 0.352941 0.5 0.231293 0.018865 1
0.069444 0.238549 0.114924 0.051882 0.111111 0.142461 0.294118 0.25 0.346939 0.025677 1
0.069444 0.218569 0.126308 0.051882 0.0625 0.165667 0.235294 0.75 0.122449 0.012431 1
0.069444 0.218557 0.138194 0.050964 0.055556 0.110189 0.235294 0 0.102041 0.017234 1
0.069444 0.212458 0.119444 0.06382 0.05 0.16109 0.117647 0 0.129252 0.020611 1
0.069444 0.199614 0.145811 0.067493 0.055556 0.105178 0.352941 0 0.129252 0.026754 1
0.069444 0.245692 0.143216 0.05326 0.111111 0.104897 0.470588 0.75 0.197279 0.019185 1
0.06746 0.225262 0.115845 0.047291 0.111111 0.183684 0.117647 0 0.292517 0.021689 1
0.06746 0.231614 0.13585 0.07438 0.111111 0.094588 0 0.25 0.183673 0.033013 1
0.06746 0.209843 0.137943 0.076217 0.125 0.1226 0.529412 0.25 0.14966 0.076972 1
0.06746 0.234314 0.130158 0.062443 0.111111 0.120639 0.352941 0.25 0.272109 0.013945 1
0.065476 0.225674 0.107977 0.056933 0.111111 0.170803 0.058824 0.25 0.136054 0.01933 1
0.065476 0.199964 0.116431 0.09596 0.052632 0.177182 0.117647 0 0.102041 0.009869 1
0.065476 0.187445 0.101448 0.113407 0.05 0.265548 0.058824 0 0.095238 0.008646 1
0.065476 0.209222 0.137022 0.055096 0.052632 0.142853 0.176471 0 0.156463 0.035895 1
0.063492 0.223818 0.149326 0.044077 0.052632 0.095496 0.176471 0 0.129252 0.01179 1
0.063492 0.223672 0.133339 0.053719 0.083333 0.134617 0 0 0.156463 0.011208 1
0.063492 0.195945 0.112413 0.088613 0.166667 0.186938 0.235294 0.5 0.088435 0.0131 1
0.063492 0.213627 0.137022 0.049128 0.052632 0.108757 0.235294 0 0.115646 0.026667 1
0.061508 0.315627 0.192601 0.034435 0.125 0.051322 0.058824 0 0.435374 0.007773 1
0.061508 0.263327 0.140788 0.028007 0.090909 0.120578 0.117647 0.25 0.122449 0.012664 1
0.061508 0.222855 0.109735 0.064738 0.1 0.165204 0.058824 0 0.285714 0.009229 1
0.061508 0.194544 0.109316 0.088154 0.055556 0.273541 0.058824 0.25 0.095238 0.005182 1
0.059524 0.212197 0.127145 0.061983 0.05 0.203291 0.235294 0.5 0.095238 0.02722 1
0.059524 0.199797 0.147234 0.069789 0.083333 0.105975 0.117647 0.25 0.115646 0.004425 1
0.059524 0.216074 0.126057 0.037649 0.052632 0.181288 0.470588 0 0.115646 0.039592 1
0.059524 0.217642 0.103457 0.050964 0.083333 0.203739 0.235294 0.25 0.088435 0.01313 1
0.05754 0.246913 0.116263 0.050964 0.125 0.160678 0.117647 0.25 0.129252 0.013362 1
0.05754 0.215167 0.148238 0.044077 0.05 0.095676 0.352941 0 0.122449 0.02818 1
0.05754 0.268768 0.165648 0.027089 0.1 0.075137 0.470588 0 0.408163 0.022911 1
0.05754 0.211517 0.143969 0.05326 0.090909 0.086556 0.058824 0 0.108844 0.004658 1
0.05754 0.250069 0.119528 0.050505 0.090909 0.152725 0.470588 0.25 0.108844 0.038806 1
0.05754 0.198533 0.141374 0.078053 0.055556 0.113674 0.117647 0.25 0.102041 0.01083 1
0.055556 0.239411 0.133674 0.044995 0.142857 0.099018 0.117647 0.25 0.70068 0.006783 1
0.055556 0.221563 0.109567 0.0427 0.111111 0.224427 0.117647 0 0.176871 0.005968 1
0.055556 0.218907 0.127396 0.038567 0.052632 0.124931 0.235294 0.25 0.040816 0.014847 1
0.055556 0.261782 0.129321 0.036731 0.125 0.117621 0.294118 0.25 0.312925 0.037962 1
0.055556 0.209885 0.114004 0.068411 0.052632 0.226082 0.235294 0 0.047619 0.010451 1
0.055556 0.203108 0.138696 0.049587 0.0625 0.112207 0.882353 0.25 0.088435 0.034294 1
0.055556 0.188637 0.151335 0.062902 0.083333 0.095977 0.117647 0 0.047619 0.006841 1
0.055556 0.233042 0.131246 0.034894 0.166667 0.128299 0.058824 0 0.22449 0.010422 1
0.055556 0.23245 0.119444 0.045455 0.083333 0.162536 0.294118 0.25 0.102041 0.071965 1
0.055556 0.200545 0.130074 0.063361 0.1 0.133293 0.235294 0.25 0.061224 0.053799 1
0.053571 0.214845 0.129154 0.044536 0.0625 0.129509 0.176471 0 0.088435 0.027394 1
0.053571 0.20175 0.119193 0.062443 0.058824 0.155124 0.058824 0 0.088435 0.038777 1
0.053571 0.290029 0.171675 0.028007 0.142857 0.063625 0.117647 0.25 0.918367 0.011354 1
0.053571 0.220468 0.125387 0.044536 0.071429 0.1242 0.117647 0 0.197279 0.010335 1
0.053571 0.317714 0.207165 0.028007 0.166667 0.030927 0.117647 0.25 0.129252 0.007773 1
0.053571 0.213726 0.152256 0.038108 0.052632 0.071444 0.176471 0.5 0.061224 0.013421 1
0.053571 0.183249 0.119277 0.07438 0.111111 0.148668 0.058824 0.25 0.061224 0.00623 1
0.053571 0.194422 0.099941 0.087236 0.05 0.26802 0 0.25 0.108844 0.004396 1
0.053571 0.20133 0.124634 0.064279 0.052632 0.191362 0.352941 0 0.102041 0.022271 1
0.053571 0.194609 0.122625 0.089073 0.111111 0.136629 0.117647 0 0.054422 0.008559 1
0.053571 0.215125 0.160794 0.044536 0.0625 0.069546 0.176471 0 0.068027 0.014527 1
0.051587 0.245467 0.124466 0.03168 0.083333 0.150239 0.529412 0.75 0.231293 0.039796 1
0.051587 0.227031 0.129823 0.052801 0.111111 0.121657 0.235294 0 0.360544 0.01345 1
0.051587 0.21841 0.111492 0.057851 0.055556 0.180595 0 0 0.122449 0.007918 1
0.051587 0.217462 0.128903 0.051882 0.111111 0.122895 0.352941 0 0.183673 0.019592 1
0.051587 0.203475 0.114255 0.059688 0.111111 0.161552 0.352941 0.5 0.142857 0.044017 1
0.051587 0.22646 0.155353 0.071166 0.111111 0.066452 0.176471 0 0.047619 0.053392 1
0.051587 0.216354 0.134846 0.039027 0 0.113007 0 0 0.183673 0.003843 1
0.051587 0.199816 0.134929 0.064279 0.05 0.155718 0.176471 0 0.156463 0.035429 1
0.049603 0.461538 0.243074 0.019743 0.111111 0.029917 0.411765 0.5 0.210884 0.018108 1
0.049603 0.212346 0.122625 0.041322 0.05 0.180181 0.235294 0.25 0.115646 0.014818 1
0.049603 0.235245 0.126224 0.0427 0.090909 0.129052 0.235294 0 0.122449 0.012431 1
0.049603 0.21539 0.122206 0.036731 0.125 0.160562 0.294118 0.25 0.07483 0.018137 1
0.049603 0.209076 0.136771 0.046373 0.052632 0.133069 0.294118 0 0.068027 0.021514 1
0.049603 0.257616 0.148657 0.040863 0.071429 0.083593 0 0 0.605442 0.013595 1
0.049603 0.219086 0.147485 0.039945 0.090909 0.085435 0.058824 0 0.108844 0.025473 1
0.047619 0.210123 0.138194 0.045455 0.052632 0.108832 0.117647 0.25 0.340136 0.006463 1
0.047619 0.27123 0.132586 0.041781 0.111111 0.135391 0.588235 0.75 0.455782 0.032198 1
0.047619 0.260899 0.153428 0.039945 0.090909 0.099396 0.529412 0.25 0.108844 0.03048 1
0.047619 0.239415 0.146983 0.052342 0.1 0.078052 0.588235 0.5 0.380952 0.023464 1
0.047619 0.233644 0.131079 0.034435 0.125 0.119609 0.176471 0 0.238095 0.008588 1
0.047619 0.235289 0.140203 0.043159 0.111111 0.103019 0.294118 0 0.421769 0.014702 1
0.047619 0.236408 0.116598 0.046373 0.142857 0.151454 0 0 0.591837 0.004076 1
0.047619 0.217266 0.112078 0.05877 0.111111 0.158858 0.117647 0 0.37415 0.09147 1
0.047619 0.222065 0.123546 0.039486 0.111111 0.160913 0.411765 0.25 0.142857 0.093857 1
0.047619 0.246027 0.13744 0.03719 0.090909 0.099727 0.235294 0.25 0.537415 0.011732 1
0.047619 0.183466 0.113585 0.074839 0.05 0.186735 0 0 0.102041 0.005648 1
0.047619 0.284017 0.16749 0.025253 0.083333 0.077996 0.352941 1 0.115646 0.135517 1
0.047619 0.203367 0.149745 0.031221 0.142857 0.097241 0.117647 0 0.190476 0.025648 1
0.047619 0.216606 0.165313 0.056015 0.125 0.060574 0 0 0.129252 0.024862 1
0.045635 0.213619 0.12614 0.047291 0.05 0.156844 0.294118 0.25 0.047619 0.018836 1
0.045635 0.201402 0.12162 0.078972 0.05 0.220774 0.117647 0.25 0.115646 0.012576 1
0.045635 0.238141 0.159119 0.029844 0.1 0.080477 0.235294 0 0.231293 0.013799 1
0.045635 0.189478 0.144471 0.051882 0.05 0.104535 0.117647 0 0.136054 0.029782 1
0.045635 0.214057 0.143969 0.044995 0.111111 0.091247 0.235294 0.25 0.122449 0.02262 1
0.045635 0.24927 0.189587 0.016988 0.111111 0.038903 0.058824 0 0.040816 0.014672 1
0.043651 0.251745 0.153511 0.039027 0.111111 0.069256 0.411765 0.5 0.095238 0.042911 1
0.043651 0.22118 0.136771 0.042241 0.125 0.093596 0.470588 0 0.204082 0.013333 1
0.043651 0.216324 0.135013 0.044536 0.142857 0.209136 0.058824 0.25 0.07483 0.018748 1
0.043651 0.235323 0.122123 0.033058 0.142857 0.144372 0 0.25 0.081633 0.012518 1
0.043651 0.225809 0.119193 0.039945 0.111111 0.139486 0.235294 0.25 0.14966 0.011092 1
0.043651 0.231237 0.108563 0.036731 0.125 0.194882 0.529412 0.25 0.156463 0.037001 1
0.043651 0.226862 0.147485 0.09045 0.111111 0.076335 0.117647 0 0.129252 0.023726 1
0.043651 0.223095 0.149159 0.038567 0.111111 0.082614 0.117647 0 0.108844 0.014469 1
0.043651 0.236541 0.140035 0.02112 0.125 0.10482 0.117647 0.25 0.278912 0.019068 1
0.043651 0.217835 0.163556 0.033517 0.5 0.063359 0.176471 0 0.013605 0.002766 1
0.041667 0.317308 0.199799 0.024334 0.111111 0.040895 0.352941 0.5 0.108844 0.023581 1
0.041667 0.22944 0.176781 0.03214 0.125 0.051072 0.176471 0 0.346939 0.046172 1
0.041667 0.220748 0.138361 0.045455 0.142857 0.109301 0.176471 0.5 0.183673 0.008821 1
0.041667 0.230792 0.12455 0.050505 0.111111 0.141079 0.117647 0 0.265306 0.009927 1
0.041667 0.19316 0.158366 0.048669 0.055556 0.081707 0.352941 0.25 0.333333 0.022125 1
0.041667 0.210092 0.12522 0.055556 0.083333 0.220738 0.176471 0 0.054422 0.015313 1
0.041667 0.201209 0.119109 0.044536 0.090909 0.179225 0.058824 0 0.054422 0.004803 1
0.041667 0.205996 0.111744 0.059688 0.052632 0.239393 0.352941 0 0.034014 0.013159 1
0.041667 0.243952 0.190592 0.020661 0.090909 0.053741 0.529412 0.25 0.22449 0.041252 1
0.041667 0.219178 0.171173 0.052342 0.125 0.05745 0 0 0.081633 0.034643 1
0.041667 0.231131 0.140621 0.03168 0.058824 0.117085 0.176471 0.5 0.442177 0.011441 1
0.041667 0.261774 0.173098 0.018825 0.125 0.071269 0.235294 0.25 0.176871 0.038923 1
0.041667 0.199581 0.156357 0.054178 0.055556 0.087963 0 0 0.102041 0.008879 1
0.041667 0.199659 0.171173 0.035813 0.05 0.056824 0.235294 0 0.034014 0.01508 1
0.039683 0.189656 0.12388 0.065197 0.058824 0.187966 0 0.25 0.07483 0.00393 1
0.039683 0.27562 0.145392 0.028926 0.111111 0.112879 0.529412 0.75 0.455782 0.028413 1
0.039683 0.219456 0.128568 0.043159 0.052632 0.125066 0.176471 0.5 0.14966 0.010859 1
0.039683 0.217385 0.128484 0.041781 0.125 0.18598 0 0 0.14966 0.083581 1
0.039683 0.204386 0.145057 0.051882 0.05 0.098592 0.058824 0.25 0.190476 0.007278 1
0.039683 0.235243 0.144555 0.02663 0.090909 0.087437 0.411765 0.5 0.768707 0.074381 1
0.039683 0.224364 0.116096 0.039486 0.142857 0.153975 0.117647 0 0.115646 0.007394 1
0.039683 0.23269 0.152925 0.018365 0.052632 0.078004 0.117647 0 0.156463 0.018603 1
0.039683 0.204993 0.134343 0.044536 0.05 0.13608 0.117647 0 0.129252 0.006026 1
0.039683 0.239078 0.139114 0.024334 0.111111 0.105076 0.294118 0 0.197279 0.099505 1
0.039683 0.213868 0.143885 0.029385 0.071429 0.164928 0 0.5 0.068027 0.010975 1
0.039683 0.208564 0.110655 0.04775 0.0625 0.239803 0.058824 0 0.034014 0.010539 1
0.039683 0.217679 0.173767 0.033058 0.111111 0.04635 0.411765 0.5 0.22449 0.071936 1
0.039683 0.246259 0.184063 0.033058 0.142857 0.034126 0.117647 0 0.068027 0.014702 1
0.039683 0.230516 0.141877 0.016988 0.125 0.120374 0.117647 0.25 0.07483 0.136361 1
0.039683 0.201817 0.119612 0.052801 0.05 0.158796 0.470588 0 0.040816 0.067977 1
0.039683 0.201626 0.116431 0.05877 0.1 0.176357 0.529412 0 0.068027 0.127336 1
0.039683 0.224203 0.130828 0.033058 0.1 0.116413 0 0 0.210884 0.033886 1
0.039683 0.229892 0.157362 0.036272 0 0.072908 0.176471 0 0.170068 0.008617 1
0.037698 0.306233 0.227505 0.015152 0.125 0.029089 0.764706 0.25 0.14966 0.048413 1
0.037698 0.516077 0.252532 0.014233 0.1 0.025771 0.117647 0 0.217687 0.04329 1
0.037698 0.252771 0.155102 0.022039 0.125 0.089029 0 0.25 0.122449 0.02032 1
0.037698 0.213677 0.146062 0.034894 0.166667 0.186562 0 0.25 0.047619 0.017176 1
0.037698 0.262542 0.142463 0.036731 0.111111 0.115148 0.411765 0 0.210884 0.039068 1
0.037698 0.210808 0.177702 0.027548 0.05 0.068821 0.294118 0.5 0.081633 0.008151 1
0.037698 0.23646 0.201557 0.02112 0.1 0.033855 0.235294 0.25 0.360544 0.012285 1
0.037698 0.227154 0.165397 0.028466 0.05 0.074284 0.117647 0.25 0.047619 0.012314 1
0.037698 0.214092 0.157864 0.028466 0.166667 0.087673 0.058824 0 0.142857 0.004541 1
0.037698 0.206967 0.160459 0.031221 0.071429 0.083152 0.235294 0.25 0.380952 0.011936 1
0.037698 0.201032 0.14782 0.043618 0.058824 0.090267 0 0 0.095238 0.010218 1
0.037698 0.197798 0.144723 0.046832 0.05 0.112459 0.117647 0 0.102041 0.006958 1
0.037698 0.218372 0.13878 0.029385 0.052632 0.167124 0.352941 0.5 0.068027 0.023144 1
0.037698 0.265328 0.150917 0.023875 0.111111 0.079334 0.117647 0 0.251701 0.010247 1
0.037698 0.239855 0.139617 0.029844 0.142857 0.123493 0.294118 0 0.210884 0.013188 1
0.037698 0.200497 0.14263 0.05326 0.125 0.099237 0.294118 0 0.061224 0.050917 1
0.037698 0.239374 0.156274 0.022957 0.142857 0.087121 0.705882 0.25 0.251701 1 1
0.037698 0.204638 0.170838 0.030303 0.1 0.068595 0.176471 0 0.115646 0.063377 1
0.037698 0.218399 0.133674 0.040863 0.125 0.108477 0.294118 0 0.190476 0.026288 1
0.035714 0.212897 0.125806 0.042241 0.083333 0.203559 0.235294 0 0.108844 0.017846 1
0.035714 0.206869 0.124718 0.046373 0.055556 0.178734 0.117647 0.25 0.040816 0.01214 1
0.035714 0.231656 0.156441 0.041322 0.125 0.064219 0.117647 0 0.183673 0.007365 1
0.035714 0.289878 0.168327 0.027548 0.125 0.073858 0.235294 0 0.231293 0.02294 1
0.035714 0.348289 0.216289 0.011938 0.111111 0.034333 0.058824 0 0.129252 0.010451 1
0.035714 0.425331 0.236628 0.018365 0.1 0.033204 0.411765 0.5 0.088435 0.020582 1
0.035714 0.228276 0.126726 0.033976 0.090909 0.144557 0.352941 0.5 0.129252 0.0223 1
0.035714 0.273969 0.151251 0.02112 0.142857 0.097979 0.176471 0.25 0.047619 0.014789 1
0.035714 0.236082 0.13811 0.034435 0.1 0.090526 0.529412 0.25 0.204082 0.017322 1
0.035714 0.246072 0.1623 0.024793 0.1 0.072058 0.529412 0.25 0.217687 0.031092 1
0.035714 0.25273 0.137691 0.038567 0.111111 0.110963 0.117647 0.25 0.231293 0.00818 1
0.035714 0.228979 0.162216 0.029385 0.111111 0.067609 0.176471 0.5 0.129252 0.013508 1
0.035714 0.209914 0.170838 0.044995 0.1 0.05408 0 0 0.088435 0.003028 1
0.035714 0.247884 0.150749 0.039027 0.090909 0.077127 0.235294 0.5 0.29932 0.014818 1
0.035714 0.225399 0.123964 0.036731 0.071429 0.132264 0.117647 0 0.108844 0.037205 1
0.035714 0.215754 0.158785 0.032599 0.066667 0.075181 0.294118 0 0.129252 0.019214 1
0.035714 0.206044 0.151837 0.038108 0.0625 0.087152 0.647059 0.25 0.061224 0.021106 1
0.035714 0.212899 0.153679 0.030303 0.05 0.083458 0 0 0.061224 0.017787 1
0.03373 0.21347 0.156274 0.021579 0.052632 0.091502 0.117647 0.25 0.034014 0.011994 1
0.03373 0.222651 0.121872 0.031221 0.090909 0.177158 0.058824 0 0.14966 0.010597 1
0.03373 0.204059 0.162886 0.032599 0.0625 0.071069 0.176471 0.25 0.061224 0.013508 1
0.03373 0.255036 0.138026 0.027089 0.111111 0.110191 0.470588 0.75 0.346939 0.023173 1
0.03373 0.264045 0.139282 0.025712 0.111111 0.104928 0.529412 0.5 0.14966 0.040466 1
0.03373 0.276817 0.203649 0.018825 0.125 0.040383 0.117647 0.25 0.816327 0.011878 1
0.03373 0.230808 0.140035 0.029844 0.083333 0.10502 0.058824 0.25 0.040816 0.01706 1
0.03373 0.253488 0.165816 0.02663 0.111111 0.077162 0.235294 0.25 0.210884 0.026026 1
0.03373 0.255495 0.138529 0.022957 0.125 0.116069 0.588235 0.75 0.278912 0.039476 1
0.03373 0.241299 0.131246 0.033517 0.111111 0.102385 0 0 0.421769 0.013042 1
0.03373 0.23129 0.14104 0.041322 0.125 0.113513 0.411765 0.25 0.176871 0.025328 1
0.03373 0.211371 0.144053 0.031221 0.071429 0.09338 0.117647 0 0.095238 0.003057 1
0.03373 0.227834 0.159789 0.037649 0.125 0.078051 0.411765 0.25 0.102041 0.023785 1
0.03373 0.223211 0.138026 0.026171 0.076923 0.138676 0.058824 0 0.176871 0.005502 1
0.03373 0.23245 0.152925 0.016988 0.076923 0.104998 0 0 0.040816 0.042824 1
0.03373 0.229245 0.136269 0.065657 0.111111 0.0983 0.294118 0 0.258503 0.024541 1
0.03373 0.24468 0.136771 0.022498 0.142857 0.13091 0.176471 0 0.183673 0.038952 1
0.031746 0.203522 0.171256 0.038108 0.333333 0.046794 0.117647 0.25 0.095238 0.006317 1
0.031746 0.339597 0.197623 0.016988 0.125 0.049932 0.117647 0 0.285714 0.04262 1
0.031746 0.212547 0.148405 0.033976 0.125 0.190092 0.058824 0.25 0.047619 0.013741 1
0.031746 0.231696 0.143885 0.028466 0.142857 0.093527 0.647059 0.5 0.204082 0.020291 1
0.031746 0.184239 0.147234 0.048669 0.058824 0.100798 0 0.25 0.020408 0.00393 1
0.031746 0.112324 0.200385 0.050505 0.125 0.039023 0.352941 0.25 0.326531 0.107278 1
0.031746 0.209256 0.159287 0.022957 0.05 0.118671 0.176471 0.25 0.040816 0.009694 1
0.031746 0.204358 0.148071 0.038567 0.142857 0.168987 0.058824 0.25 0.258503 0.003348 1
0.031746 0.238931 0.148657 0.027548 0.142857 0.088327 0.117647 0 0.231293 0.012023 1
0.031746 0.253473 0.153177 0.020202 0.166667 0.099207 0.294118 0.25 0.088435 0.020524 1
0.031746 0.214075 0.142128 0.023416 0.05 0.103854 0.235294 0 0.238095 0.022766 1
0.031746 0.242204 0.146648 0.022957 0.111111 0.095436 0.411765 0 0.285714 0.01837 1
0.031746 0.211608 0.150414 0.033517 0.090909 0.093024 0.176471 0.25 0.142857 0.054498 1
0.031746 0.261818 0.180045 0.019743 0.166667 0.04605 0.470588 0 0.333333 0.035022 1
0.031746 0.210658 0.127312 0.032599 0.066667 0.207037 0.176471 0.25 0.047619 0.01933 1
0.031746 0.222536 0.154851 0.025712 0.071429 0.086081 0.294118 0.25 0.068027 0.016361 1
0.031746 0.208752 0.137357 0.035813 0.052632 0.128016 0.235294 0.25 0.095238 0.010073 1
0.031746 0.223863 0.135097 0.029385 0.125 0.148851 0 0 0.07483 0.029054 1
0.031746 0.263725 0.173433 0.017447 0.125 0.065298 0.705882 0.5 0.156463 0.127831 1
0.031746 0.253316 0.183477 0.025712 0.111111 0.047592 0.176471 0.25 0.204082 0.030218 1
0.031746 0.224138 0.183644 0.018825 0.052632 0.065922 0.176471 0 0.115646 0.038195 1
0.031746 0.199568 0.151335 0.038108 0.0625 0.090145 0.235294 0 0.136054 0.016303 1
0.031746 0.251343 0.173684 0.023875 0.1 0.05675 0.352941 0.75 0.07483 0.047162 1
