"0.0","2.18","0.06760795164","0.05302062999999999","0","0.0","5.85","0.06684627321999999","0.07008537","0"
"1.0","1.95","0.05863989991","0.048538674","0","1.0","5.36","0.054646809375000015","0.06286488","0"
"2.0","2.02","0.048972643620000006","0.043080684","0","2.0","5.3","0.0487087333","0.055538077","0"
"3.0","2.25","0.04340380065000002","0.0418668","0","3.0","5.39","0.044550031877","0.04871139","0"
"4.0","2.57","0.03914316208999999","0.039144713","0","4.0","5.44","0.040897776450000006","0.04371762999999999","0"
"5.0","2.78","0.033609831685","0.038891416","0","5.0","5.58","0.03485552328799999","0.041275613","0"
"6.0","3.3","0.030555205848","0.036088083","0","6.0","5.69","0.030822345327000008","0.03900423","0"
"7.0","3.87","0.027585415991","0.033746548","0","7.0","6.03","0.027232905295","0.037341967","0"
"8.0","4.4","0.024019924692999992","0.031273827","0","8.0","6.33","0.023771480581000003","0.032513816","0"
"9.0","5.18","0.02171707641699999","0.026970914","0","9.0","6.99","0.021593917537999996","0.027737025","0"
"10.0","6.14","0.01949787262299999","0.023435","0","10.0","7.47","0.01869191937","0.025116265","0"
"11.0","6.97","0.016965983618999994","0.021753773","0","11.0","7.99","0.017242214390000003","0.023657745","0"
"12.0","7.63","0.015953284543","0.019078221","0","12.0","8.65","0.015496672652999994","0.022576427","0"
"13.0","8.36","0.014870511635999999","0.019066302","0","13.0","9.38","0.013817550497000002","0.021555385","0"
"14.0","8.85","0.013614780138","0.0176842","0","14.0","9.75","0.013118674456999995","0.019385543","0"
"15.0","9.31","0.012662105429000007","0.017301865","0","15.0","10.07","0.011633345742000001","0.018700818","0"
"16.0","10.04","0.011838949186999993","0.017265394","0","16.0","10.53","0.011085240242999997","0.01705701","0"
"17.0","10.39","0.010966306150999994","0.018718852","0","17.0","10.97","0.010288713151999996","0.01705701","0"
"18.0","11.01","0.010423625563000001","0.018215192","0","18.0","11.4","0.009658063321","0.0168256","0"
"19.0","11.47","0.010117255637","0.017467776","0","19.0","11.69","0.009059221838999997","0.015746936","0"
