"0.0","2.25","1.0653433302","1.2405053","0","0.0","5.85","3.903653194399999","1.5697079999999999","0"
"1.0","1.98","0.9401053623","1.1641983","0","1.0","5.65","2.7107851668999996","1.1297005","0"
"2.0","2.31","0.7702765840999999","0.9478666","0","2.0","6.02","1.9574958318999998","0.98274094","0"
"3.0","2.7","0.6045855497000001","0.8252700000000001","0","3.0","6.19","1.2258810393000004","0.74716794","0"
"4.0","3.27","0.47316202849999994","0.5300531","0","4.0","6.71","0.9675097263000002","0.61285436","0"
"5.0","3.87","0.36010882619999995","0.42687076000000007","0","5.0","7.25","0.7137507360999997","0.49513580000000007","0"
"6.0","4.52","0.2941825236999998","0.32905945","0","6.0","7.96","0.5846056463999999","0.42878956","0"
"7.0","5.38","0.24965398460000007","0.2729913","0","7.0","8.61","0.5020088916999998","0.38563502","0"
"8.0","5.85","0.23146242290000005","0.26143855","0","8.0","9.51","0.4573198112000001","0.33964372","0"
"9.0","6.45","0.20238030363000004","0.23866975","0","9.0","9.96","0.3956712909000001","0.31474462","0"
"10.0","7.12","0.18494450851999997","0.23207246999999998","0","10.0","10.69","0.3623013064999999","0.29492146","0"
"11.0","7.76","0.17152087352000003","0.21849346","0","11.0","11.32","0.3000849926","0.2669912","0"
"12.0","8.35","0.15737237167","0.22198802","0","12.0","11.93","0.2730472789799999","0.24828485","0"
"13.0","8.85","0.14552001835000003","0.20522551","0","13.0","12.56","0.24441970628999993","0.23671757","0"
"14.0","9.53","0.13331160376","0.19732237000000002","0","14.0","13.08","0.22386304895999992","0.23468183","0"
"15.0","9.8","0.12532236354999998","0.18721116","0","15.0","13.71","0.2135886250099999","0.22604682","0"
"16.0","10.3","0.11638991658999999","0.17301361","0","16.0","13.96","0.19394773725999992","0.2171998","0"
"17.0","10.52","0.11042034343000007","0.16861706999999998","0","17.0","14.34","0.18816287015000008","0.21911626","0"
"18.0","10.91","0.10682269220999999","0.15670153","0","18.0","14.56","0.17210897314000004","0.21218360999999997","0"
"19.0","11.17","0.10127278001","0.15306659","0","19.0","14.87","0.15813227849000003","0.20518081","0"
"20.0","11.33","0.09412106533000002","0.14752121","0","20.0","15.27","0.15680287080000008","0.20513873","0"
"21.0","11.7","0.08989048849999999","0.14182226","0","21.0","15.41","0.14558645710999996","0.20212018","0"
"22.0","11.97","0.08683025877000002","0.14182226","0","22.0","15.7","0.13848582057000003","0.18949191","0"
"23.0","12.22","0.08262913594999997","0.12926374","0","23.0","15.96","0.13157222175999997","0.18210205","0"
"24.0","12.58","0.07859908577000002","0.13087137","0","24.0","16.03","0.12445224588999994","0.17688128","0"
"25.0","12.8","0.07609400585","0.13087137","0","25.0","16.45","0.11840860676000002","0.17395956999999998","0"
"26.0","13.18","0.07312279662000003","0.13087137","0","26.0","16.71","0.11272749425000002","0.16729338","0"
"27.0","13.6","0.07160490691999997","0.12989691","0","27.0","16.79","0.10732819547","0.16729338","0"
"28.0","13.87","0.06922079335000002","0.12926374","0","28.0","17.14","0.10258563801","0.16610125","0"
"29.0","14.27","0.06715163942999999","0.13087137","0","29.0","17.55","0.09805363472","0.1594704","0"
"30.0","14.62","0.06611096523","0.12257039","0","30.0","17.7","0.09416612804000005","0.15496211","0"
"31.0","14.56","0.062249497290000004","0.114002705","0","31.0","18.56","0.09268825304","0.14673518","0"
"32.0","14.86","0.06057073098000001","0.114002705","0","32.0","18.55","0.08775622460999997","0.14838493","0"
"33.0","15.14","0.05848161753000002","0.115558825","0","33.0","18.72","0.08589175312999998","0.15636104","0"
"34.0","15.29","0.05677251600000001","0.12091944","0","34.0","18.97","0.08255001453999998","0.15636104","0"
"35.0","15.61","0.054911617849999976","0.117725246","0","35.0","19.22","0.07976778905","0.15851423","0"
"36.0","15.88","0.0543823961","0.11723522000000001","0","36.0","19.41","0.07756625742999997","0.14597642","0"
"37.0","15.95","0.0531303597","0.11723522000000001","0","37.0","19.71","0.07482237961999996","0.15385675","0"
"38.0","16.12","0.05167885180999998","0.11604831","0","38.0","19.81","0.07152786053","0.14597642","0"
"39.0","16.19","0.05124679874499998","0.112032264","0","39.0","19.97","0.06998622198","0.15368327","0"
"40.0","16.42","0.049531633774999986","0.112032264","0","40.0","20.37","0.06921918286","0.14772159","0"
"41.0","16.63","0.04854277407499999","0.11604831","0","41.0","20.36","0.06802515471000001","0.15368327","0"
"42.0","16.77","0.047900291444999986","0.11604831","0","42.0","20.39","0.06592862785000002","0.15446535","0"
"43.0","16.84","0.04684769061999999","0.112032264","0","43.0","20.82","0.06462910472000002","0.14597642","0"
"44.0","17.12","0.046349926873","0.0997532","0","44.0","20.79","0.062177754650000014","0.13061388","0"
"45.0","17.3","0.045755008703000005","0.0997532","0","45.0","21.09","0.06151768445000001","0.13037165","0"
"46.0","17.5","0.045064508125000007","0.10130219","0","46.0","21.39","0.06010018683999999","0.12878108","0"
"47.0","17.56","0.04392985941500001","0.10184398","0","47.0","21.69","0.05868691854000001","0.12797396","0"
"48.0","17.61","0.04310349523500001","0.10130219","0","48.0","21.72","0.057402373530000016","0.12572376","0"
"49.0","17.7","0.041636069190000013","0.09478602","0","49.0","21.95","0.05647931793500001","0.12863372","0"
"50.0","17.84","0.041648092640000016","0.09478602","0","50.0","22.13","0.05384831093999997","0.12294225","0"
"51.0","17.91","0.04070271558899999","0.0998788","0","51.0","22.39","0.05314465522499998","0.12572376","0"
"52.0","18.21","0.040534958885","0.0998788","0","52.0","22.54","0.05194330948999999","0.12572376","0"
"53.0","18.19","0.03952438026499998","0.09478602","0","53.0","23.47","0.05112463346000001","0.12209684","0"
"54.0","18.5","0.038944706554999986","0.09219868","0","54.0","22.95","0.05075086012","0.12262914","0"
"55.0","18.78","0.03842536700899999","0.09478602","0","55.0","23.09","0.04910698305499997","0.12058505","0"
"56.0","18.86","0.03826200397900001","0.095084086","0","56.0","23.15","0.048680321900000025","0.12058505","0"
"57.0","19.0","0.037412848929","0.09664338","0","57.0","23.2","0.047807111009999986","0.12058505","0"
"58.0","19.02","0.037003063478999995","0.09044331","0","58.0","23.44","0.047285672294999984","0.118579425","0"
"59.0","19.02","0.036633140357","0.09589211","0","59.0","23.65","0.04644917703000002","0.118579425","0"
"60.0","19.15","0.03637083783999999","0.08895379","0","60.0","23.62","0.04525715692000002","0.10912121","0"
"61.0","19.33","0.036177793911","0.09195009000000001","0","61.0","23.73","0.045031771485","0.10912121","0"
